year,id,population,total_revenue,total_rev_own_sources,general_revenue,gen_rev_own_sources,total_taxes,property_tax,tot_sales___gr_rec_tax,total_gen_sales_tax,total_select_sales_tax,alcoholic_beverage_tax,amusement_tax,insurance_premium_tax,motor_fuels_tax,pari_mutuels_tax,public_utility_tax,tobacco_tax,other_select_sales_tax,total_license_taxes,alcoholic_beverage_lic,amusement_license,corporation_license,hunting___fishing_license,motor_vehicle_license,motor_veh_oper_license,motor_vehicle_license_total,public_utility_license,occup_and_bus_lic_nec,other_license_taxes,total_income_taxes,individual_income_tax,corp_net_income_tax,death_and_gift_tax,docum_and_stock_tr_tax,severance_tax,total_ig_revenue,total_fed_ig_revenue,fed_igr_air_transport,fed_igr_education,fed_igr_emp_sec_adm,fed_igr_health___hos,fed_igr_highways,fed_igr_hous_com_dev,fed_igr_natural_res,fed_igr_public_welf,fed_igr_other,tot_local_ig_rev,local_igr_other_education,local_igr_health___hos,local_igr_highways,local_igr_public_welf,local_igr_other,tot_chgs_and_misc_rev,total_general_charges,chg_total_education,chg_total_high_ed,chg_hospitals,chg_regular_highways,chg_toll_highways,chg_housing___comm_dev,chg_total_nat_res,chg_parks___recreation,chg_all_other_nec,misc_general_revenue,prop_sale_other,interest_revenue,fines_and_forfeits,rents_and_royalties,net_lottery_revenue,misc_general_rev_nec,total_insur_trust_rev,total_insur_trust_ctrb,tot_ins_trust_inv_rev,total_emp_ret_rev,emp_ret_total_ctrib,emp_ret_loc_emp_ctrib,emp_ret_from_other_gov,emp_ret_sta_to_sta_ctr,emp_ret_int_rev,total_unemp_rev,unemp_payroll_tax,unemp_int_revenue,unemp_federal_advances,total_expenditure,total_ig_expenditure,direct_expenditure,total_current_expend,total_current_oper,total_capital_outlays,total_construction,total_other_capital_outlays,tot_assist___subsidies,total_interest_on_debt,total_insur_trust_ben,total_salaries___wages,general_expenditure,ig_exp_to_local_govts,ig_exp_to_federal_govt,direct_general_expend,general_current_expend,general_current_oper,general_capital_outlay,general_construction,general_capital_outlay_other,general_assist___sub,general_debt_interest,air_trans_total_expend,air_trans_direct_expend,air_trans_cap_outlay,air_trans_ig_local_govts,correct_total_exp,correct_direct_exp,correct_cap_outlay,correct_current_exp,correct_construct,correct_ig_loc_govts,total_educ_total_exp,total_educ_direct_exp,total_educ_assist___sub,total_educ_cap_outlay,total_educ_current_exp,total_educ_construct,elem_educ_total_exp,elem_educ_ig_local_govts,higher_ed_total_exp,higher_ed_direct_exp,higher_ed_cap_outlay,higher_ed_current_exp,higher_ed_construct,educ_nec_total_expend,educ_nec_direct_expend,educ_nec_assistance,educ_nec_cap_outlay,educ_nec_construction,educ_nec_ig_local_govts,emp_sec_adm_direct_exp,emp_sec_adm_cap_outlay,fin_admin_total_exp,fin_admin_direct_exp,fin_admin_cap_outlay,fin_admin_current_exp,fin_admin_construction,judicial_total_expend,judicial_direct_expend,judicial_cap_outlay,judicial_current_exp,judicial_construction,judicial_ig_local_govts,cen_staff_total_expend,cen_staff_direct_exp,cen_staff_cap_outlay,cen_staff_current_exp,cen_staff_construction,gen_pub_bldg_total_exp,gen_pub_bldg_cap_out,gen_pub_bldg_current_exp,gen_pub_bldg_construct,health_total_expend,health_direct_expend,health_capital_outlay,health_current_exp,health_construction,health_ig_local_govts,total_hospital_total_exp,total_hospital_dir_exp,total_hospital_cap_out,total_hospital_current_exp,total_hospital_construct,own_hospital_total_exp,own_hospital_cap_out,own_hospital_construct,total_highways_tot_exp,total_highways_dir_exp,total_highways_cap_out,total_highways_current_exp,total_highways_construct,regular_hwy_total_exp,regular_hwy_direct_exp,regular_hwy_cap_outlay,regular_hwy_current_exp,regular_hwy_construct,regular_hwy_ig_loc_govts,toll_hwy_total_expend,hous___com_total_exp,hous___com_direct_exp,hous___com_cap_outlay,hous___com_current_exp,hous___com_ig_loc_govts,libraries_total_expend,libraries_direct_exp,libraries_cap_outlay,libraries_ig_local_govts,natural_res_total_exp,natural_res_direct_exp,natural_res_cap_outlay,natural_res_current_exp,natural_res_construct,natural_res_ig_loc_govts,parks___rec_total_exp,parks___rec_direct_exp,parks___rec_cap_outlay,parks___rec_current_exp,parks___rec_construct,parks___rec_ig_loc_govts,police_prot_total_exp,police_prot_direct_exp,police_prot_cap_outlay,police_prot_current_exp,police_prot_construct,police_prot_ig_loc_govts,prot_insp_total_exp,prot_insp_direct_exp,prot_insp_cap_outlay,prot_insp_current_exp,public_welf_total_exp,public_welf_direct_exp,public_welf_cash_asst,public_welf_cap_outlay,public_welf_current_exp,public_welf_construct,welf_categ_total_exp,welf_categ_cash_assist,welf_cash_total_exp,welf_cash_cash_assist,welf_vend_pmts_medical,welf_vend_pmts_nec,welf_ins_total_exp,welf_ins_cap_outlay,welf_ins_construction,welf_nec_total_expend,welf_nec_direct_expend,welf_nec_cap_outlay,welf_nec_current_exp,welf_nec_construction,welf_nec_ig_local_govts,sewerage_total_expend,sw_mgmt_total_expend,sw_mgmt_direct_expend,interest_on_gen_debt,general_nec_total_exp,general_nec_direct_exp,general_nec_cap_outlay,general_nec_current_exp,general_nec_construct,general_nec_ig_loc_govts,total_util_total_exp,emp_ret_total_expend,emp_ret_benefit_paymts,emp_ret_withdrawals,unemp_comp_total_exp,unemp_comp_ben_paymts,unemp_ext___spec_pmts,total_debt_outstanding,total_long_term_debt_out,st_debt_end_of_year,total_beg_ltd_out,beg_ltd_out_all_other,beg_ltd_out_general,beg_ltd_out_other_nec,total_ltd_issued,ltd_iss_private_purp,ltd_iss_all_other,ltd_iss_general,ltd_iss_gen_other_educ,ltd_iss_gen_other_nec,total_ltd_iss_ng,ltd_iss_ng_general,ltd_iss_ng_other_educ,ltd_iss_ng_private_purp,ltd_iss_ng_other_nec,total_ltd_retired,ltd_ret_private_purp,ltd_ret_all_other,ltd_ret_general,ltd_ret_gen_other_educ,ltd_ret_gen_other_nec,total_ltd_ret_ffc,ltd_ret_ffc_general,ltd_ret_ffc_other_nec,total_ltd_ret_ng,ltd_ret_ng_general,ltd_ret_ng_other_educ,ltd_ret_ng_private_purp,ltd_ret_ng_other_nec,total_ltd_out,ltd_out_private_purp,ltd_out_all_other,ltd_out_general,ltd_out_gen_other_educ,ltd_out_gen_other_nec,total_ltd_out_ffc,ltd_out_ffc_general,ltd_out_ffc_other_nec,tot_ltd_out_ng,ltd_out_ng_general,ltd_out_ng_other_educ,ltd_out_ng_private_purp,ltd_out_ng_other_nec,total_cash___securities,insur_trust_cash___sec,emp_retire_cash___sec,emp_retire_cash___dep,emp_retire_total_sec,emp_retire_sec_tot_fed,emp_retire_sec_tot_nong,emp_retire_sec_corp_bds,emp_retire_sec_corp_stk,emp_retire_sec_misc_inv,emp_retire_sec_oth_nong,unemp_comp_cash___sec,unemp_comp_bal_in_us_trs,unemp_comp_other_balance,nonin_trust_cash___sec,sinking_fd_cash___sec,bond_fd_cash___sec,oth_nonin_fd_cash___sec,chg_highways,prop_sale_total,air_trans_current_exp,educ_nec_current_exp,emp_sec_adm_current_exp,own_hospital_current_exp,toll_hwy_current_exp,libraries_current_exp,welf_ins_current_exp,sw_mgmt_current_exp,total_util_current_exp
1996,260000000,5367888,17050787,13340045,13022026,9311284,7210351,14626,3451466,2465479,985987,23409,100235,180525,565564,0,300,115954,0,516491,3469,856,82344,22614,234112,17902,252014,16604,126016,12574,3166249,2740707,425542,55887,0,12,3710742,3690288,0,474476,90180,243201,398736,101027,75526,2151228,154271,20454,1515,148,16469,20,2302,2100933,1103424,744827,742611,241699,8539,0,4474,27951,0,75934,997509,2855,559638,4763,0,166851,263402,4028761,1091354,2937407,3509053,592357,276794,315563,249412,2916696,516551,497143,18009,1399,12944475,3434437,9510038,11831718,6463709,1112757,834686,278071,433122,410426,1090024,2249168,11854451,3434437,0,8420014,10741694,6463709,1112757,834686,278071,433122,410426,11184,0,0,11184,312039,312039,15216,296823,340,0,4386693,1636791,115568,162322,1474469,73673,2653677,2653677,1464684,1368459,156941,1211518,72889,268332,268332,115568,5381,784,0,54917,2880,187573,173273,8302,164971,0,143035,118241,1688,116553,0,24794,44126,44126,2958,41168,0,134364,103100,31264,99587,551261,539615,9232,530383,14,11646,480455,478481,27246,451235,12036,477286,27246,12036,1151756,914658,710392,204266,631344,1151756,914658,710392,204266,631344,237098,0,126098,65112,391,64721,60986,5190,2370,84,2820,230651,222469,20863,201606,11190,8182,28190,28190,6153,22037,3554,0,130094,105367,16419,88948,0,24727,85777,85348,6173,79175,2898138,2872423,317554,12466,2542403,1811,303294,303294,14260,14260,2156179,19003,0,0,0,405402,379687,12466,367221,1811,25715,72661,3543,920,410426,389931,219902,6872,213030,216,170029,0,679335,639006,40329,390938,390242,696,7128377,7122297,6080,6664343,6664343,6664343,6664343,1057521,818924,238597,1057521,238597,818924,1057521,1057521,238597,818924,0,599567,509340,90227,599567,46872,552695,36810,36810,36810,562757,562757,46872,509340,6545,7122297,4972983,2149314,7122297,1131329,5990968,896935,896935,896935,6225362,6225362,1131329,4972983,121050,29304753,19504649,19197567,462484,18735083,1578386,17156697,6985049,7086137,119644,2965867,271018,274952,-3934,9800104,5963531,176033,3660540,8539,2855,0,262951,52037,450040,0,2286,0,920,0
1996,270000000,876656,3430411,2439232,2785538,1794359,1211162,229692,269478,0,269478,18234,0,36388,176047,176,12756,14549,11328,147824,1526,35848,1050,30045,47097,4525,51622,10,26822,901,458854,383092,75762,15404,0,88303,991179,976640,129,151263,6261,43345,169357,19623,19600,470517,95026,14539,569,0,552,13105,313,583197,249588,182722,177373,3660,1037,0,42,14977,1079,44518,333609,101,234184,4670,26237,14083,54334,605781,356440,249341,358605,156537,87996,68541,32390,202068,96440,84329,12111,0,3136205,699428,2436777,2783940,1469938,352265,314929,37336,101490,136423,376661,486957,2729248,699428,0,2029820,2376983,1439642,352265,314929,37336,101490,136423,1041,832,6,209,66232,66232,6869,59363,6092,0,1014273,480105,54958,70715,409390,55474,529300,529300,377135,372267,70503,301764,55465,107838,107838,54958,212,9,0,6065,0,81182,79719,121,79598,0,27471,22231,1051,21180,0,5240,13445,13445,529,12916,0,3112,2431,681,2392,135250,113413,564,112849,1,21837,32655,32655,1457,31198,1330,32655,1457,1330,340020,323233,235683,87550,229112,340020,323233,235683,87550,229112,16787,0,26692,24395,7616,16779,2297,3206,2611,372,595,109983,108641,9956,98685,5093,1342,5853,5842,1379,4463,809,11,30181,21887,1837,20050,0,8294,37643,14253,424,13829,509929,500784,46532,2280,451972,221,46532,46532,0,0,330351,0,7459,250,221,125587,116442,2030,114412,0,9145,0,298,298,136423,143665,72196,8677,63519,6910,71469,0,198371,183596,14775,79964,79583,381,2244202,2135755,108447,2202017,2202017,2202017,2202017,169912,113630,56282,169912,28167,141745,164247,164247,28167,113630,22450,236174,152143,84031,236174,4125,232049,52376,52376,52376,183798,183798,4125,152143,27530,2135755,1618796,516959,2135755,139412,1996343,206500,206500,206500,1929255,1929255,139412,1618796,171047,6492104,3226089,2689635,48036,2641599,305499,2336100,1430323,615047,142197,6433,111965,112145,-180,3266015,1687430,54242,1524343,1037,101,826,107626,6065,31198,0,2239,7209,0,0
1996,280000000,1647657,4998908,3809345,4535936,3346373,2369462,4114,1224525,814748,409777,15772,9455,38200,269114,644,2505,47805,26282,158146,246,0,5517,9653,71856,6604,78460,0,48457,15813,967011,840210,126801,9461,4713,1492,1189563,1163815,14655,204866,23393,70723,162500,0,25891,606761,55026,25748,6561,1818,11314,3422,2633,976911,639768,320771,318989,251899,2653,0,635,15155,5355,42405,337143,1341,167348,3497,23781,39212,101964,462972,205116,257856,382885,145306,82280,63026,43322,237579,79941,59713,20131,97,4489725,1175780,3313945,4027639,2503375,462086,382724,79362,93547,85284,169653,967570,4320072,1166525,9255,3144292,3857986,2503375,462086,382724,79362,93547,85284,18167,2646,592,15521,93638,93578,2974,90604,1646,60,1513604,782010,38968,52336,729674,16555,691463,691463,727125,690442,49916,640526,16190,95016,91568,38968,2420,365,3448,23377,888,68740,68740,719,68021,0,32638,32638,403,32235,1,0,18013,18013,356,17657,0,3435,903,2532,860,215763,84541,1436,83105,146,131222,286905,286905,8662,278243,3677,286905,8662,3677,573918,433561,360592,72969,346023,573918,433561,360592,72969,346023,140357,0,2006,2006,0,2006,0,3800,2303,151,1497,130391,119679,9037,110642,3884,10712,20817,20645,2444,18201,1157,172,42758,35690,3614,32076,284,7068,30432,30239,1092,29147,975644,966389,54579,6579,905231,389,62792,53537,1042,1042,620574,31286,28617,725,215,231333,231333,5854,225479,174,0,0,0,0,85284,177207,52613,9308,43305,7568,124594,0,104709,97065,7644,64399,64306,93,1401777,1401269,508,1367297,1367297,1367297,1367297,176831,159491,17340,176831,17340,159491,176831,176831,17340,159491,0,142859,91150,51709,142859,13025,129834,0,0,0,142859,142859,13025,91150,38684,1401269,1227316,173953,1401269,123745,1277524,0,0,0,1401269,1401269,123745,1227316,50208,6259664,3476191,3281654,169110,3112544,1151330,1961214,146036,1141658,0,673520,192002,191255,747,2783473,1251253,23039,1509181,2653,1341,2054,89148,22489,278243,0,2152,27892,0,0
1996,290000000,1596476,6003479,5199111,4151898,3347530,2895346,55094,2440993,1571703,869290,13256,488307,95459,196116,0,5669,53781,16702,312972,0,77174,14252,495,91944,10645,102589,0,114648,3814,0,0,0,37562,2136,46589,804368,763956,0,131654,30948,43111,117746,5431,12397,366216,56153,40412,6962,527,4869,21052,7002,452184,253569,156874,154645,5461,22673,0,1644,3106,1946,58566,198615,218,121737,11811,6041,0,49871,1805838,1061678,744160,988456,366784,36256,330528,107034,621672,281304,249875,31291,138,4831342,1624270,3207072,4412850,1837481,418492,341819,76673,68581,157788,724730,772610,4024021,1619256,5014,2399751,3623116,1801173,400905,325032,75873,68581,129092,0,0,0,0,150718,149821,8732,141089,5562,897,1538772,525716,16059,52165,473551,17571,1013056,1013056,480098,480098,51742,428356,17514,45618,45618,16059,423,57,0,35874,711,114153,114153,3326,110827,0,27302,26623,582,26041,61,679,21285,21187,812,20375,0,6075,6075,0,6075,78560,74598,1390,73208,0,3962,61659,61659,745,60914,83,61659,745,83,399888,351897,292552,59345,276883,399888,351897,292552,59345,276883,47991,0,12871,10501,61,10440,2370,4083,3477,517,606,56969,51971,4515,47456,655,4998,13923,13900,4173,9727,3627,23,39218,39141,4376,34765,5,77,55802,54235,1452,52783,653102,630071,52522,2078,575471,322,54377,49958,2564,2564,457027,0,0,0,0,139134,120522,2078,118444,322,18612,8,5612,4452,129092,619055,95300,16540,78760,14017,523160,82591,287830,276701,11129,206871,206782,89,2258523,2253291,5232,1993873,1993873,1993873,1993873,516325,158205,358120,397735,0,397735,158205,158205,0,158205,0,256907,65210,191697,143094,7944,135150,185155,74365,69890,71752,68729,3469,65210,50,2253291,705378,1547913,1756490,110721,1645769,1311776,993881,938081,941515,762609,54921,705378,2310,10136419,7877910,6560729,328772,6231957,1889812,4342145,996820,1208641,751956,1384728,313854,315801,-1947,2258509,771353,646389,840767,22673,218,0,45195,35163,60914,0,2960,0,4357,36308
1996,300000000,1160768,3560835,2549753,2706280,1695198,837092,424,428740,0,428740,10893,1933,47054,107300,5093,52944,44497,159026,108038,3077,497,4017,6041,52548,7609,60157,4001,27639,2609,231509,51857,179652,37949,30432,0,1011082,862047,7716,88190,18029,14993,86587,44112,5323,464579,130751,149035,3670,0,5536,133392,6437,858106,371793,258475,258381,3288,5718,49884,2766,3874,10296,36988,486313,0,370627,21172,486,55157,38871,631708,159334,472374,528087,99026,71674,27352,20699,429061,86371,60289,26063,19,3240034,392423,2847611,3062166,1979919,177868,119334,58534,96946,375769,217109,569657,2841106,392423,0,2448683,2668011,1802873,173095,114958,58137,96946,375769,8233,41,15,8192,61719,61383,3518,57865,982,336,579266,412675,33964,26463,386212,14519,162752,162752,360582,360244,24963,335281,14453,55932,52431,33964,1500,66,3501,20063,929,50500,50195,3362,46833,74,63955,61694,1305,60389,23,2261,15102,14801,254,14547,0,11076,9644,1432,9038,106147,69805,5757,64048,1479,36342,39522,39522,278,39244,0,39522,278,0,224301,203641,100012,103629,80049,206601,185941,97421,88520,77912,20660,17700,52888,43141,2388,40753,9747,2483,2413,49,70,34879,34149,3351,30798,1444,730,12766,11597,804,10793,571,1169,26748,26007,1971,24036,0,741,23196,23196,1025,22171,987830,910330,62982,1860,845488,50,121559,62982,0,0,726315,0,12402,106,50,127554,108631,1754,106877,0,18923,29930,12649,6398,375769,99437,60050,4807,55243,1369,39387,214,130214,117499,12715,46396,46377,19,5832969,5832969,0,5781281,5781281,5781281,5781281,409872,233117,176755,409872,5541,404331,343052,343052,0,233117,109935,358184,208413,149771,358184,10113,348071,73694,73694,66688,284490,284490,3107,208413,72970,5832969,4241979,1590990,5832969,183313,5649656,793259,793259,716118,5039710,5039710,106172,4241979,691559,8372829,2934945,2408190,117011,2291179,151773,2139406,407461,1087655,233837,410413,259086,259094,-8,5437884,4854938,12543,570403,55602,0,26,50931,19134,39244,15109,2364,12296,5463,129
1996,310000000,8009624,35857209,29193908,26614948,19951647,14384897,2770,7363746,4318373,3045373,75158,306183,300401,461045,2257,1435103,251500,213726,752861,5503,52941,129468,11782,394350,28751,423101,3463,123395,3208,5889056,4733786,1155270,310656,65808,0,6663301,6423761,0,798425,149399,321861,527094,218271,29940,3250972,753582,239540,148867,0,3403,8782,63458,5566750,2528731,886469,869324,268680,303,558503,12882,24132,223501,475342,3038019,4331,1267933,18565,69898,706101,971191,8795574,3637027,5158547,6039044,1136183,806277,329906,441360,4902861,2196695,1949155,242855,4685,32314887,7771309,24543578,30072493,15700489,2242394,1938853,303541,406367,1336889,4857439,4716106,26035016,7711683,59626,18263707,24351954,14845572,1683062,1482504,200558,406367,1328706,9783,9783,201,0,874753,771161,9889,761272,4097,103592,7749529,2986171,406367,246131,2740040,142304,5022808,4645858,2149478,2031978,216589,1815389,121725,577243,577243,406367,3262,1399,0,101680,1199,347068,344413,2604,341809,94,456204,437360,8708,428652,87,18844,103955,103955,1992,101963,560,34723,11939,22784,11727,593636,527613,4326,523287,1246,66023,993930,928044,40171,887873,18091,908756,40171,18091,1811523,1732861,1175913,556948,1158011,1288636,1209974,1021343,188631,1016719,78662,522887,203531,157365,701,156664,46166,17483,9298,120,8185,162647,121651,17055,104596,9731,40996,381645,377338,116041,261297,109135,4307,258512,239359,10675,228684,351,19153,195951,191766,2785,188981,6744113,5848443,0,8278,5840165,4472,758100,0,0,0,5067878,0,46116,4711,4472,872019,734449,3567,730882,0,137570,16278,123323,123293,1328706,3505126,1851529,14441,1837088,11987,1653597,1422432,2383587,2289229,94358,2043318,2038542,4776,25601576,25595465,6111,24488371,24488371,24488371,24488371,3853461,508776,3344685,3853461,315438,3538023,3056661,3056661,315438,508776,2232447,3005850,625944,2379906,2955015,168407,2786608,755330,707750,704350,2250520,2247265,165007,625944,1456314,25595465,10743299,14852166,25415735,1679559,23736176,3688361,3646705,3634505,21907104,21769030,1667359,10743299,9358372,57091423,36959378,34488985,539,34488446,1255233,33233213,17136370,13566583,584143,1946117,2151998,2163306,-11308,20132045,12099229,1797001,6235815,558806,4331,9582,573981,100481,868585,368317,9178,41405,122735,854917
1996,320000000,1706151,8143134,6349336,6331959,4538161,3060637,36560,1735760,1283843,451917,35350,1119,59264,225631,903,10365,25988,93297,164818,3659,170,2347,13835,119127,6214,125341,38,18824,604,806202,642800,163402,10066,0,307231,1793798,1749027,120,359137,29428,104690,197802,0,37458,974872,41691,44771,12213,31560,0,0,998,1477524,599195,306022,280364,242616,3122,0,3109,16076,1990,26260,878329,1628,506076,8586,245986,13751,102302,1811175,524136,1287039,1657908,402827,218080,184747,103570,1255081,153009,121226,31700,83,6747602,2055309,4692293,6417489,3527201,330113,230926,99187,206265,109887,518827,1236087,6228775,2055309,0,4173466,5898662,3527201,330113,230926,99187,206265,109887,1503,1503,9,0,174737,173644,13554,160090,11809,1093,2457274,980927,42169,87368,893559,42647,1476347,1476347,868873,868873,84374,784499,41735,112054,112054,42169,2994,912,0,32693,586,93957,93957,951,93006,0,105664,105664,3996,101668,0,0,18592,18592,906,17686,0,12507,2663,9844,2467,268229,268229,2158,266071,59,0,308578,308578,17892,290686,8699,308578,17892,8699,651328,635242,170021,465221,148011,651328,635242,170021,465221,148011,16086,0,7974,7144,1433,5711,830,4401,3877,798,524,89048,87816,9207,78609,5939,1232,31279,30200,3454,26746,1521,1079,56490,56149,4873,51276,2591,341,40037,40037,422,39615,1118490,1118490,164096,860,953534,0,159130,159130,4966,4966,785823,2,18402,315,0,150167,150167,545,149622,0,0,7647,819,819,109887,637641,80739,8621,72118,5246,556902,0,417675,375350,42325,100327,100246,81,2146696,2119569,27127,2848891,2848891,2848891,2848891,510502,330645,179857,510502,23325,487177,501852,501852,23325,330645,147882,222012,106770,115242,222012,54664,167348,23302,23302,4602,198710,198710,35964,106770,55976,2119569,1258430,861139,2119569,386671,1732898,208379,208379,46044,1911190,1911190,224336,1258430,428424,16901219,7742330,7360805,492065,6868740,2336460,4532280,1833982,2187484,0,223159,365840,368677,-2837,9158889,1381950,221161,7555778,3122,1628,1494,109060,32107,290686,0,3079,18087,819,0
1996,330000000,18143805,94277491,66609115,71219317,43550941,34150039,0,11913517,6963058,4950459,197798,492,735582,504373,45111,1666959,690568,1109576,973607,30976,35,31357,45572,622500,90334,712834,58790,90620,3423,20128430,17398595,2729835,799326,335159,0,27668376,22372556,7995,2092517,261706,857034,773352,164665,5684,16125497,1782952,5295820,189742,2829,75,4110461,327642,9400902,3940993,1450033,1400920,1487231,5913,380047,26143,10442,90799,460789,5459909,3811,2518287,194474,29981,1468598,1240549,20902489,5926903,14975586,15925055,1509311,461796,1047515,239738,14415744,2717069,2671324,45745,0,82420166,25417231,57002935,76516470,37516213,5903696,5347028,556668,922131,3763506,8897389,9963891,68865818,24462629,954602,43448587,64552251,34858888,4313567,3853926,459641,922131,3354001,50386,44473,24827,5913,2377355,2106986,309961,1797025,287752,270369,17326408,5704128,922131,435396,5268732,325646,11015656,11015656,4736915,4345634,414450,3931184,306917,1573837,1358494,922131,20946,18729,215343,377999,33459,1164205,1160390,47986,1112404,27787,1329129,1178682,92283,1086399,41619,150447,257064,257064,19342,237722,10519,161176,32512,128664,29478,2699015,2000549,532524,1468025,477899,698466,3734213,3734213,383989,3350224,329318,3734213,383989,329318,2841348,2768696,2165118,603578,2123015,2458427,2385775,1973661,412114,1940783,72652,382921,362459,210237,7124,203113,152222,105627,23509,1363,82118,325720,322467,49921,272546,33293,3253,290906,279008,31370,247638,15088,11898,353244,340203,19929,320274,5498,13041,387215,387215,28701,358514,26145751,16331896,0,15122,16316774,1129,6794320,0,961949,0,15732923,0,24397,354,226,2632162,574576,14768,559808,903,2057586,140895,139022,90992,3354001,3644634,2591966,43904,2548062,35265,1052668,4656959,4611108,4503053,108055,2721922,2720263,1659,73121852,72649281,472571,68041352,68041352,68041352,68041352,9275769,2768992,6506777,9025477,1159565,7865912,8434934,8187045,1159565,2768992,4258488,4667840,1195912,3471928,4055650,1082414,2973236,697436,659197,653397,3970404,3396453,1076614,1195912,1123927,72649281,24129634,48519647,61887690,7582068,54305622,10541391,10129723,10090843,62107890,51757967,7543188,24129634,20085145,142903937,98647994,90804319,1771314,89033005,21639395,67393610,11184832,37956413,4162466,10288631,582792,589453,-6661,44255943,36190116,2362299,5703528,385960,3811,19646,1337548,344540,3350224,191464,22146,24043,53403,2657325
1996,340000000,7307658,23387492,17629483,20047157,14289148,11882318,11448,5143859,2970566,2173293,164894,0,231046,951595,0,299145,46698,479915,732907,5856,7248,198197,15515,337461,69018,406479,0,96653,2959,5868286,4929008,939278,123949,0,1869,5758009,5299884,5134,866015,66831,135377,668886,83108,104887,3124681,244965,458125,7220,1991,20542,402028,26344,2406830,1525002,1090170,1078929,227210,1778,1467,1882,28449,5462,139611,881828,2059,594652,43685,6918,0,234244,3340335,910592,2429743,2998962,725311,582172,143139,590094,2273651,341373,184919,156092,362,21220754,6653195,14567559,19357741,10044152,1863013,1405165,457848,598933,251128,1810333,3267121,19410421,6653195,0,12757226,17547408,10044152,1863013,1405165,457848,598933,251128,15449,1792,1,13657,873232,856867,102263,754604,81760,16365,8050726,3191819,154108,356598,2835221,179913,4396662,4315140,3205641,2661874,312166,2349708,176538,448423,448423,154108,8007,3375,0,70282,2639,185646,185646,6682,178964,351,337262,333966,13375,320591,58,3296,59055,59055,3276,55779,35,21540,1364,20176,593,827710,380636,7652,372984,1003,447074,748896,747433,37112,710321,26602,747433,37112,26602,1732824,1614772,1173081,441691,1036565,1713032,1594980,1172595,422385,1036294,118052,19792,94390,47431,38,47393,46959,20582,7491,535,13091,402566,395979,50878,345101,24667,6587,87312,87187,23137,64050,12034,125,194927,194927,38565,156362,11448,0,64873,64873,2491,62382,4419392,3893279,444825,3567,3444887,5,350096,350096,94729,94729,3145632,7844,0,0,0,821091,294978,3567,291411,5,526113,1762,16328,14600,251128,862604,299303,19823,279480,10686,563301,0,1269801,1163709,106092,540532,540170,362,4513348,4513348,0,4547541,4547541,4547541,4547541,434705,382266,52439,434705,29384,405321,434705,434705,29384,382266,23055,468898,366946,101952,468898,23554,441344,74085,74085,70085,394813,394813,23554,366946,4313,4513348,2941088,1572260,4513348,593305,3912043,951082,951082,943082,3562266,3562266,593305,2941088,27873,38110281,29208981,27817049,8729317,19087732,7616051,11471681,7244725,3715139,412252,99565,1391932,1391823,109,8901300,3021559,216125,5663616,3245,2059,1791,440416,67643,710321,19306,6956,0,8254,0
1996,350000000,642858,2568635,1908474,2144456,1484295,985327,2079,559751,282131,277620,5177,11745,19578,95420,0,27634,24403,93663,77715,243,248,0,7022,38095,3177,41272,0,28930,0,225891,151592,74299,4421,0,115470,660161,631243,0,122756,7608,18357,114311,9816,21286,262457,74652,28918,206,0,11753,12814,4145,498968,360666,181755,180649,7988,2580,0,612,7010,825,12172,138302,348,75745,7070,23196,0,31943,424179,220445,203734,231944,55368,32500,22868,10557,176576,43079,36760,6314,5,2063612,411331,1652281,1903793,1192918,159819,136475,23344,41641,54697,203206,406978,1860406,411331,0,1449075,1700587,1192918,159819,136475,23344,41641,54697,648,345,3,303,17060,16539,483,16056,315,521,704871,417905,14058,31664,386241,18146,286459,286459,373660,373192,30996,342196,17710,44752,44713,14058,668,436,39,4585,164,31087,27665,334,27331,222,21804,20397,262,20135,0,1407,5847,5847,548,5299,316,2713,0,2713,0,40496,24448,150,24298,0,16048,43076,43076,1026,42050,780,43076,1026,780,209406,165829,109174,56655,105698,209406,165829,109174,56655,105698,43577,0,11354,11354,40,11314,0,1697,1134,39,563,76937,75553,10398,65155,7407,1384,6687,6494,756,5738,514,193,6380,6380,84,6296,0,0,22873,22873,1322,21551,361336,360608,27583,1076,331949,339,27583,27583,0,0,225693,0,2655,37,16,105405,104677,1039,103638,323,728,0,0,0,54697,119681,63462,2087,61375,1450,56219,0,66842,60896,5946,43455,43429,26,819003,818053,950,855350,855350,855350,855350,96991,78082,18909,96991,6117,90874,96991,96991,6117,78082,12792,133352,111076,22276,133352,16908,116444,0,0,0,133352,133352,16908,111076,5368,818053,597991,220062,818053,53772,764281,0,0,0,818053,818053,53772,597991,166290,4172732,2045742,1580233,23471,1556762,168894,1387868,122691,369785,21793,873561,45299,45693,-394,2126990,789172,17732,1320086,2580,348,342,44045,4421,42050,0,1095,2618,0,0
